"","year","month","tmp_min","tmp_max","tmp_ave","prcp","srad","frost_days"
"57",2022,9,16.3983333333333,28.396,22.3971666666667,2.278,16.782210688957,0
"58",2022,10,8.32193548387097,23.1367741935484,15.7293548387097,1.1541935483871,13.4420414906547,0
"59",2022,11,6.94566666666667,18.565,12.7553333333333,5.378,8.74103934042667,0
"60",2022,12,2.46258064516129,11.8158064516129,7.1391935483871,4.09193548387097,7.39911452025661,6.67483870967742
"61",2023,1,3.96838709677419,14.9212903225806,9.44483870967742,7.45032258064516,8.58101452858585,3.66322580645161
"62",2023,2,6.81535714285714,18.8135714285714,12.8144642857143,3.47035714285714,11.7726252072079,0
"63",2023,3,6.82129032258065,19.9545161290323,13.3879032258065,4.23032258064516,15.7279642147439,0
"64",2023,4,9.62966666666667,22.6506666666667,16.1401666666667,6.06,17.7534316662757,0
"65",2023,5,14.3683870967742,25.34,19.8541935483871,2.64548387096774,18.6760996997442,0
"66",2023,6,17.519,29.107,23.313,6.45133333333333,20.420590510944,0
"67",2023,7,21.0612903225806,32.8729032258065,26.9670967741935,3.04129032258064,19.583258936964,0
"68",2023,8,20.9016129032258,32.1570967741935,26.5293548387097,4.79967741935484,17.1550637614069,0
"69",2023,9,16.5503333333333,29.0726666666667,22.8115,0.334333333333333,17.0080992328453,0
"70",2023,10,10.6090322580645,24.1116129032258,17.3603225806452,1.17774193548387,13.3589370017759,0
"71",2023,11,5.66833333333333,18.1116666666667,11.89,1.44733333333333,9.21858924392533,0.263333333333334
"72",2023,12,2.81096774193548,14.661935483871,8.73645161290323,3.45225806451613,8.28030882461873,5.97806451612903
