"","year","month","tmp_min","tmp_max","tmp_ave","prcp","srad","frost_days"
"44",2021,8,14.5241935483871,27.8909677419355,21.2075806451613,4.68290322580645,17.9401476284745,0
"45",2021,9,8.45633333333333,21.9166666666667,15.1865,2.53233333333333,14.411458029595,0
"46",2021,10,7.32032258064516,17.4116129032258,12.3659677419355,3.64774193548387,7.9109924556358,0
"47",2021,11,-2.36466666666667,6.13,1.88266666666667,1.02766666666667,5.47524583471044,16.3293333333333
"48",2021,12,-6.03225806451613,2.35451612903226,-1.83887096774194,2.4458064516129,4.91034049599938,23.6645161290323
"49",2022,1,-14.9406451612903,-4.89612903225806,-9.91838709677419,0.483548387096774,6.32850748221228,30
"50",2022,2,-12.6503571428571,-2.35107142857143,-7.50071428571429,1.20142857142857,9.34828564785612,30
"51",2022,3,-7.21806451612903,3.72129032258065,-1.74838709677419,3.71258064516129,13.3226855712128,26.0361290322581
"52",2022,4,-1.66233333333333,9.49933333333333,3.9185,3.114,19.4834423714044,14.9246666666667
"53",2022,5,7.67290322580645,21.1864516129032,14.4296774193548,2.13225806451613,21.2239663663096,0
"54",2022,6,10.565,25.0803333333333,17.8226666666667,2.04233333333333,22.0681556698859,0
"55",2022,7,13.5090322580645,27.1422580645161,20.3256451612903,1.65741935483871,20.7356088717796,0
"56",2022,8,13.1432258064516,25.941935483871,19.5425806451613,3.45935483870968,16.9525124555219,0
"57",2022,9,9.39833333333333,21.3686666666667,15.3835,3.07433333333333,13.5199769752679,0
"58",2022,10,1.78548387096774,14.7193548387097,8.25241935483871,2.51193548387097,9.38695308078668,8.02903225806452
"59",2022,11,-1.712,7.917,3.1025,1.68633333333333,5.39634548193767,15.024
"60",2022,12,-5.92967741935484,-0.251290322580645,-3.09048387096774,1.49806451612903,3.70224744507242,23.4593548387097
"61",2023,1,-4.60161290322581,-0.213225806451613,-2.40741935483871,1.64903225806452,4.40575386675078,20.8032258064516
"62",2023,2,-8.79321428571428,1.40642857142857,-3.69339285714286,2.42214285714286,9.81810853756071,29.1864285714286
"63",2023,3,-6.33,4.28967741935484,-1.02016129032258,2.9941935483871,14.773406261243,24.26
"64",2023,4,0.831,13.44,7.1355,2.119,19.485955737936,9.938
"65",2023,5,4.39645161290323,21.0612903225806,12.7288709677419,0.682903225806452,24.2122016645,2.80709677419355
"66",2023,6,10.398,25.5903333333333,17.9941666666667,1.673,21.0034802645414,0
"67",2023,7,13.2332258064516,26.6687096774194,19.9509677419355,3.44516129032258,19.9034090128522,0
"68",2023,8,11.4661290322581,24.3996774193548,17.9329032258065,3.08741935483871,17.9581220924438,0
"69",2023,9,9.884,22.1953333333333,16.0396666666667,1.038,14.1499959584231,0
"70",2023,10,5.22967741935484,14.1277419354839,9.67870967741935,2.32903225806452,7.73262521923413,1.14064516129032
"71",2023,11,-3.22466666666667,6.654,1.71466666666667,1.469,6.32646985446089,18.0493333333333
"72",2023,12,-1.85612903225806,4.35967741935484,1.25177419354839,1.42096774193548,3.66381051595078,15.3122580645161
