"year","month","tmp_min","tmp_max","tmp_ave","prcp","srad","frost_days"
2020,8,21.291935483871,32.8006451612903,27.0462903225806,1.98451612903226,18.6851042294629,0
2020,9,19.1906666666667,30.0566666666667,24.6236666666667,5.731,14.9700048111117,0
2020,10,11.9774193548387,24.1190322580645,18.0482258064516,6.17096774193548,12.4217085928033,0
2020,11,7.71166666666667,21.6713333333333,14.6915,1.64533333333333,10.3613528576654,0
2020,12,2.31133333333333,14.304,8.30766666666667,4.649,7.930158715254,6.97733333333333
2021,1,2.85129032258065,12.461935483871,7.65661290322581,2.07709677419355,8.61104665955775,5.89741935483871
2021,2,-0.0167857142857143,10.0421428571429,5.01267857142857,5.5725,11.8885249049964,11.6335714285714
2021,3,9.30032258064516,21.6993548387097,15.4998387096774,3.59258064516129,15.4316495093322,0
2021,4,10.9506666666667,23.0316666666667,16.9911666666667,4.18,18.3661760428424,0
2021,5,16.1322580645161,27.038064516129,21.5851612903226,4.61935483870968,19.5111368861863,0
2021,6,21.0876666666667,31.5636666666667,26.3256666666667,5.38766666666667,19.4357392323164,0
2021,7,22.3535483870968,32.8677419354839,27.6106451612903,4.00451612903226,18.7562518577095,0
2021,8,22.8506451612903,33.3825806451613,28.1166129032258,6.10451612903226,17.0323362629823,0
2021,9,18.3616666666667,30.816,24.5888333333333,1.42333333333333,16.4733540805944,0
2021,10,14.5429032258065,27.2316129032258,20.8872580645161,1.79322580645161,12.7402739401196,0
2021,11,4.262,18.8093333333333,11.5356666666667,1.66733333333333,10.482361108346,3.076
2021,12,9.1758064516129,20.8609677419355,15.0183870967742,2.5858064516129,7.36706017424922,0
